sup_tot,sup_cub,ambientes,dormitorios,expensas,precio,precio_moneda,ubicación,lat,lon,fecha,href,inm_tipo
39.0,34.0,2.0,1.0,4300.0,35000,$,"Blanco Encalada Al 2600, Belgrano",-34.5606729,-58.461575100000005,2021-08-17T18:00:00.000Z,https://departamento.mercadolibre.com.ar/MLA-934647605-alquiler-2-ambientes-blanco-encalada-entre-amenabar-y-moldes-_JM#position=40&search_layout=grid&type=item&tracking_id=85448772-bc2b-4dcb-b3aa-3135a8413907,depto
,65.0,3.0,2.0,13000.0,60000,$,"Scalabrini Ortiz Al 2700, Palermo",-34.583967799999996,-58.413945700000006,2021-09-10T15:49:49.000Z,https://departamento.mercadolibre.com.ar/MLA-1102699892-departamento-palermo-_JM#position=41&search_layout=grid&type=item&tracking_id=85448772-bc2b-4dcb-b3aa-3135a8413907,depto
20.0,20.0,1.0,,5000.0,17000,$,"Peron, Juan D., Pte. Al 4200, Almagro",-34.605872999999995,-58.4272537,2021-10-06T17:20:43.000Z,https://departamento.mercadolibre.com.ar/MLA-1106913291-departamento-almagro-_JM#position=42&search_layout=grid&type=item&tracking_id=85448772-bc2b-4dcb-b3aa-3135a8413907,depto
34.0,34.0,2.0,1.0,9800.0,35000,$,"Jerónimo Salguero 1501, Palermo",-34.592882,-58.418249800000005,2021-09-22T14:22:00.000Z,https://departamento.mercadolibre.com.ar/MLA-1104530496-palermo-dpto-2-amb-_JM#position=43&search_layout=grid&type=item&tracking_id=85448772-bc2b-4dcb-b3aa-3135a8413907,depto
34.0,34.0,2.0,1.0,4300.0,25000,$,"Cuzco  500, Versalles",-34.6340204,-58.528194400000004,2021-09-26T20:06:59.000Z,https://departamento.mercadolibre.com.ar/MLA-1105310651-departamento-en-alquiler-de-dos-ambientes-versalles-_JM#position=44&search_layout=grid&type=item&tracking_id=85448772-bc2b-4dcb-b3aa-3135a8413907,depto
90.0,72.0,4.0,3.0,18000.0,65000,$,"Soldado De La Independencia Al 1100 Solo Uso Comercial, Belgrano",-34.565387799999996,-58.4382167,2021-08-17T15:59:56.000Z,https://departamento.mercadolibre.com.ar/MLA-934619460-soldado-de-la-independencia-al-1100-y-olleros-_JM#position=45&search_layout=grid&type=item&tracking_id=85448772-bc2b-4dcb-b3aa-3135a8413907,depto
107.0,90.0,3.0,2.0,19000.0,105000,$,"Juncal 3600, Palermo",-34.57780379999999,-58.42180820000001,2021-09-09T14:08:18.000Z,https://departamento.mercadolibre.com.ar/MLA-1102462950-depto-3-amb2-banoscochera107-m-jardin-botanico-_JM#position=46&search_layout=grid&type=item&tracking_id=85448772-bc2b-4dcb-b3aa-3135a8413907,depto
100.0,95.0,3.0,2.0,22000.0,130000,U$S,"Juana Manso 1180, Puerto Madero",-34.6112127,-58.362368200000006,2021-06-25T16:40:49.000Z,https://departamento.mercadolibre.com.ar/MLA-927126635-alquiler-3-ambientes-100m2-terrazas-del-dique-puerto-madero-_JM#position=47&search_layout=grid&type=item&tracking_id=85448772-bc2b-4dcb-b3aa-3135a8413907,depto
66.0,62.0,3.0,2.0,6100.0,60000,$,"Mendoza   5200 4°, Villa Urquiza",-34.577854200000004,-58.485302000000004,2021-09-20T22:11:48.000Z,https://departamento.mercadolibre.com.ar/MLA-1104196258-alquiler-depto-3-amb-al-frente-con-balcon-corrido-_JM#position=48&search_layout=grid&type=item&tracking_id=85448772-bc2b-4dcb-b3aa-3135a8413907,depto
59.0,53.0,3.0,2.0,15000.0,55000,$,"San Martín 700, Retiro",-34.598591799999994,-58.374125799999995,2021-06-29T21:41:12.000Z,https://departamento.mercadolibre.com.ar/MLA-927609410-alquiler-de-3-amb-en-retiro-apto-profesional-_JM#position=1&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
42.0,42.0,2.0,1.0,,33000,$,"Av. Nazca  3355, Villa del Parque",-34.597717100000004,-58.492253299999994,2021-09-23T14:31:48.000Z,https://departamento.mercadolibre.com.ar/MLA-1104755402-alquiler-v-del-parque-2-ambientes-_JM#position=2&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
45.0,45.0,2.0,1.0,4900.0,25000,$,"Av Directorio  2700, Flores",-34.6348208,-58.464657200000005,2021-10-04T14:37:15.000Z,https://departamento.mercadolibre.com.ar/MLA-1106513802-alquiler-departamento-flores-_JM#position=3&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
40.0,40.0,2.0,1.0,4500.0,30000,$,"Bartolome Mitre 1100, San Nicolás",-34.60750529999999,-58.38220450000001,2021-09-14T14:38:36.000Z,https://departamento.mercadolibre.com.ar/MLA-1103256157-departamento-de-2-ambientes-centro-muy-luminoso-_JM#position=4&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
272.0,200.0,3.0,2.0,,3500,U$S,"Juana Manso 100, Puerto Madero",-34.599468,-58.36460400000001,2020-09-09T23:28:02.000Z,https://departamento.mercadolibre.com.ar/MLA-877780200-alquiler-penthouse-triplex-en-forum-en-esquina-_JM#position=5&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
77.0,72.0,3.0,2.0,16000.0,125000,$,"Deheza 1671, Núñez",-34.5377225,-58.466763,2021-07-10T20:09:09.000Z,https://departamento.mercadolibre.com.ar/MLA-928934908-alquiler-departamento-tres-ambientes-con-cochera-en-nunez-_JM#position=6&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
35.0,35.0,2.0,1.0,7200.0,33000,$,"Posadas Al 1500, Recoleta",-34.5873445,-58.3874702,2021-08-08T23:47:09.000Z,https://departamento.mercadolibre.com.ar/MLA-933372442-posadas-callao-alto-2-ambientes-bano-cocina-impecable-_JM#position=7&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
74.0,56.0,2.0,1.0,8000.0,85000,$,"Paraguay Al 5300, Palermo",-34.5781049,-58.4325101,2021-08-05T18:12:26.000Z,https://departamento.mercadolibre.com.ar/MLA-932936230-excelente-2-amb-con-balcon-aterrazado-y-parrilla-en-edificio-boutique-_JM#position=8&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
46.0,42.0,2.0,1.0,7500.0,30000,$,"Alquiler  Esmeralda Al 700-- 2 Ambientes Con Balcon - Piso 3, San Nicolás",-34.608178,-58.3860341,2021-09-04T17:36:51.000Z,https://departamento.mercadolibre.com.ar/MLA-1101480716-departamento-san-nicolas-_JM#position=9&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
32.0,32.0,1.0,,1600.0,28000,$,"Washington  2700 9°, Coghlan",-34.563610100000005,-58.474395799999996,2021-08-13T19:48:35.000Z,https://departamento.mercadolibre.com.ar/MLA-934260161-amplio-1-amb-cocina-separada-luminoso-_JM#position=10&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
540.0,195.0,5.0,4.0,25000.0,3000,U$S,"Av. Garcia Del Rio 2802, Saavedra",-34.549601200000005,-58.473102600000004,2021-07-27T18:56:49.000Z,https://departamento.mercadolibre.com.ar/MLA-931097622-av-garcia-del-rio-2800-saavedra-capital-federal-_JM#position=11&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
42.0,42.0,2.0,1.0,6.0,27000,$,"Viamonte 700, San Nicolás",-34.5999679,-58.376738,2021-08-12T22:51:01.000Z,https://departamento.mercadolibre.com.ar/MLA-934142652-alquilo-dpto-2-ambientes-vista-al-rio-apto-profesional--_JM#position=12&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
58.0,55.0,3.0,2.0,4200.0,53000,$,"Avenida Rivadavia 5500, Caballito",-34.621843299999995,-58.4438708,2021-09-21T18:46:13.000Z,https://departamento.mercadolibre.com.ar/MLA-1104374004-departamento-3-amb-alquiler-caballito-con-balcon-_JM#position=13&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
49.0,42.0,2.0,1.0,3900.0,30000,$,"Avenida General Paz 10300, Liniers",-34.6102285,-58.528363899999995,2021-09-30T15:23:41.000Z,https://departamento.mercadolibre.com.ar/MLA-1106113292-alquiler-departamento-2-amb-pb-liniers-_JM#position=14&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
36.0,33.0,1.0,,4500.0,30000,$,"Blanco Encalada Al 4700, Villa Urquiza",-34.5705179,-58.4914578,2021-09-28T17:49:01.000Z,https://departamento.mercadolibre.com.ar/MLA-1105697623-departamento-villa-urquiza-_JM#position=15&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
44.0,40.0,2.0,1.0,8000.0,37000,$,"Blanco Encalada  5200 4°, Villa Urquiza",-34.576992,-58.4890328,2021-09-20T20:52:47.000Z,https://departamento.mercadolibre.com.ar/MLA-1104234249-alquiler-2-ambientes-frente-balcon-refaccionado-vurquiza-_JM#position=16&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
42.0,42.0,2.0,1.0,4500.0,32000,$,"Avenida Diaz Velez Al 3800. Entre Medrano Y Jeronimo Salguero, Almagro",-34.6080981,-58.4205236,2021-09-01T17:06:24.000Z,https://departamento.mercadolibre.com.ar/MLA-1100851233-av-diaz-velez-3800-departamento-2-ambientes-42m2-almagro-_JM#position=17&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
34.0,31.0,1.0,,5400.0,30000,$,"Zuviría Al 300, Caballito",-34.6287747,-58.4310286,2021-08-31T14:19:56.000Z,https://departamento.mercadolibre.com.ar/MLA-1100616085-departamento-caballito-_JM#position=18&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
63.0,63.0,3.0,2.0,4400.0,45000,$,"Jose Cubas Al 3600, Villa Devoto",-34.594764899999994,-58.5100537,2021-09-28T18:08:17.000Z,https://departamento.mercadolibre.com.ar/MLA-1105666552-alquiler-3-ambientes-villa-devoto-_JM#position=19&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
39.0,36.0,1.0,1.0,4000.0,25000,$,"Av. Rivadavia 10850, Liniers",-34.6394372,-58.5167361,2021-09-10T15:36:49.000Z,https://departamento.mercadolibre.com.ar/MLA-1102693209-liniers-alquiler-dpto-1-amb-divisible-cbcon-aptoprofes-_JM#position=20&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
38.0,35.0,1.0,,6800.0,36900,$,"Alvarez, Julian Al 600. Entre Aguirre Y Loyola, Villa Crespo",-34.5989723,-58.433494499999995,2021-08-19T20:23:10.000Z,https://departamento.mercadolibre.com.ar/MLA-935068042-departamento-en-alquiler-en-villa-crespo-_JM#position=21&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
44.0,44.0,2.0,1.0,8500.0,47000,$,"Echeverrìa 2931, Belgrano",-34.56585870000001,-58.460998100000005,2021-07-27T20:38:45.000Z,https://departamento.mercadolibre.com.ar/MLA-931130766-departamento-de-2-ambientes-y-dormitorio-1921-_JM#position=22&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
62.0,50.0,3.0,2.0,,42000,$,"San Luis 2700, Balvanera",-34.5997597,-58.4046577,2021-09-17T13:49:11.000Z,https://departamento.mercadolibre.com.ar/MLA-1103820644-alquiler-de-3-amb-con-balcon-_JM#position=23&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
135.0,135.0,5.0,5.0,16000.0,90000,$,"Marcelo T. De Alvear 2320, Barrio Norte",-34.5967837,-58.4005448,2021-08-17T12:57:04.000Z,https://departamento.mercadolibre.com.ar/MLA-934585931-alquiler-de-departamento-5-ambientes-en-barrio-norte-_JM#position=24&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
,43.0,2.0,1.0,2000.0,19000,$,"Olavarria Al 500, La Boca",-34.6371442,-58.36110079999999,2021-09-10T00:32:26.000Z,https://departamento.mercadolibre.com.ar/MLA-1102636070-departamento-boca-_JM#position=25&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
44.0,40.0,2.0,1.0,0.0,43000,$,"11 De Septiembre Al 2100. Entre Juramento Y Mendoza, Belgrano",-34.558401200000006,-58.45180500000001,2021-08-24T15:40:27.000Z,https://departamento.mercadolibre.com.ar/MLA-935671749-departamento-en-alquiler-en-belgrano-_JM#position=26&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
36.0,31.0,2.0,1.0,,35000,$,"Senillosa 900, Parque Chacabuco",-34.627606400000005,-58.428289799999995,2021-10-04T13:30:35.000Z,https://departamento.mercadolibre.com.ar/MLA-1106519202-alquiler-depto-2-amb-cbalcon-parque-chacabuco-_JM#position=27&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
51.0,51.0,3.0,2.0,3500.0,38500,$,"Bahia Blanca 100, Floresta",-34.632613299999996,-58.480849600000006,2021-09-25T20:16:27.000Z,https://departamento.mercadolibre.com.ar/MLA-1105238922-alquiler-3-amb-fte-floresta-_JM#position=28&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
25.0,25.0,1.0,,5100.0,26000,$,"Sanchez De Bustamante 2176. Entre Juncal Y French, Recoleta",-34.587381,-58.40584820000001,2021-06-24T00:35:21.000Z,https://departamento.mercadolibre.com.ar/MLA-926857233-1-ambiente-amoblado--_JM#position=29&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
58.0,58.0,2.0,1.0,,65000,$,"Posadas 1300, Recoleta",-34.5888558,-58.38494059999999,2021-08-31T15:09:05.000Z,https://departamento.mercadolibre.com.ar/MLA-1100618956-alquiler-departamento-2-amb-amoblado-categoria-recoleta-_JM#position=30&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
102.0,95.0,4.0,2.0,18500.0,70000,$,"Arcos Al 2100. Entre Juramento Y Mendoza, Belgrano",-34.5596898,-58.4544343,2021-09-14T06:41:02.000Z,https://departamento.mercadolibre.com.ar/MLA-1103253875-oppel-departamento-en-alquiler-belgrano-capital-federal-_JM#position=31&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
20.0,20.0,1.0,,4794.0,19000,$,"Junin 895 6º24 (esq. Paraguay), Barrio Norte",-34.598742200000004,-58.3971121,2021-10-04T14:49:47.000Z,https://departamento.mercadolibre.com.ar/MLA-1106500970-luminoso-monoambiente-frente-a-plaza-houssay-barrio-norte-_JM#position=32&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
49.0,43.0,2.0,1.0,0.0,55000,$,"Manzanares Al 1600, Núñez",-34.5434803,-58.4615759,2021-08-09T13:59:29.000Z,https://departamento.mercadolibre.com.ar/MLA-933432008-alquiler-dos-ambientes-expensas-y-abl-incluidos-manzanares-1600-nunez-_JM#position=33&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
65.0,65.0,3.0,2.0,5400.0,40000,$,"México 1500, Monserrat",-34.615604299999994,-58.3878307,2021-08-30T20:29:07.000Z,https://departamento.mercadolibre.com.ar/MLA-1100520354-alquiler-de-departamento-3-amb-subte-monserrat-_JM#position=34&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
83.0,75.0,3.0,2.0,20000.0,95000,$,"Quesada 1700, Núñez",-34.5511298,-58.4568058,2021-10-01T02:21:18.000Z,https://departamento.mercadolibre.com.ar/MLA-1106217045-departamento-3-ambientes-nunez-cochera-amenities-_JM#position=35&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
38.0,33.0,1.0,,,36000,$,"Baigorria 5300, Villa Devoto",-34.6201776,-58.5167324,2021-06-09T16:02:01.000Z,https://departamento.mercadolibre.com.ar/MLA-924698341-alquiler-1-amb-frente-cbalcon-8-d-en-villa-devoto-_JM#position=36&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
22.0,22.0,1.0,,2300.0,20000,$,"Rivadavia 10444, Villa Luro",-34.639401899999996,-58.510154299999996,2021-02-04T20:16:33.000Z,https://departamento.mercadolibre.com.ar/MLA-907151259-alquiler-oficina-_JM#position=37&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
35.0,35.0,2.0,1.0,9000.0,25000,$,"Florida 868, Retiro",-34.5977351,-58.375471600000004,2021-05-13T18:30:42.000Z,https://departamento.mercadolibre.com.ar/MLA-920564921-hermoso-departamento-de-2-ambientes-en-retiro-_JM#position=38&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
41.0,38.0,2.0,1.0,8000.0,40000,$,"Apolinario D. Figueroa 100, Villa Crespo",-34.602811100000004,-58.4435808,2021-09-27T20:21:03.000Z,https://departamento.mercadolibre.com.ar/MLA-1105479822-a-figueroa-100-p2-2-amb-fte-cbcon-2-bnos-pileta-sum-cparrilla-a-cdras-av-corrientes-y-del-parque-centenario-_JM#position=39&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
55.0,51.0,2.0,1.0,5200.0,50000,$,"Alquiler De Hermoso Monoambiente Divisible En Quesada Al 2200, Núñez",-34.5536924,-58.4618113,2021-08-26T20:00:48.000Z,https://departamento.mercadolibre.com.ar/MLA-936071354-alquiler-de-hermoso-monoambiente-divisible-en-quesada-al-2200-_JM#position=40&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
22.0,,1.0,1.0,6000.0,23000,$,"Esmeralda Al 700 Y Av: Cordoba  Monoamb.amoblado, Retiro",-34.5966914,-58.383663,2021-07-16T20:09:34.000Z,https://departamento.mercadolibre.com.ar/MLA-929804039-departamento-retiro-_JM#position=41&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
80.0,,3.0,,17353.0,45000,$,"Esmeralda Al 700, San Nicolás",-34.600011200000004,-58.383326000000004,2021-06-22T23:38:20.000Z,https://departamento.mercadolibre.com.ar/MLA-926716192-alquiler-departamento-3-ambientes-con-patio-san-nicolas-_JM#position=42&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
72.0,66.0,3.0,2.0,11000.0,55000,$,"Cachimayo  100 5°, Caballito",-34.6219521,-58.442241700000004,2021-08-02T17:34:35.000Z,https://departamento.mercadolibre.com.ar/MLA-932435703-3-amb-caballito-cachimayo-100-enorme-72m2-_JM#position=43&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
58.0,50.0,3.0,2.0,10750.0,85000,$,"Estado De Israel Al 4300, Villa Crespo",-34.5984689,-58.42767239999999,2021-09-24T18:08:53.000Z,https://departamento.mercadolibre.com.ar/MLA-1105057400-hermoso-departamento-de-3-ambientes-con-cochera-y-amenities-en-villa-crespo-_JM#position=44&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
36.0,31.0,1.0,,6000.0,28000,$,"Avenida Boedo 507, Boedo",-34.618639,-58.41684839999999,2021-08-11T22:36:28.000Z,https://departamento.mercadolibre.com.ar/MLA-933866925-alquiler-monoambiente-boedo-_JM#position=45&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
65.0,60.0,3.0,2.0,0.0,80000,$,"Salguero 3055, Palermo Chico",-34.5772943,-58.4054066,2020-10-08T22:30:12.000Z,https://departamento.mercadolibre.com.ar/MLA-883121548-alquilado-_JM#position=46&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
125.0,113.0,3.0,2.0,34000.0,1200,U$S,"Aime Paine Al 1300, Puerto Madero",-34.6127865,-58.36114789999999,2021-02-25T18:38:06.000Z,https://departamento.mercadolibre.com.ar/MLA-909706633-hermoso-departamento-de-3-ambientes-pasante-en-puerto-madero-luminoso-con-cochera-y-baulera-_JM#position=47&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
220.0,124.0,4.0,3.0,14000.0,230000,$,"Navarro  2900 2°, Villa Devoto",-34.5946617,-58.49603270000001,2021-09-06T12:32:14.000Z,https://departamento.mercadolibre.com.ar/MLA-1101787180-el-mejor-de-todos-cochera-2-autos-quincho-y-terraza-_JM#position=48&search_layout=grid&type=item&tracking_id=2f634a9b-65cf-41f9-ae30-4019c64165a8,depto
125.0,113.0,3.0,2.0,34000.0,1200,U$S,"Aime Paine Al 1300, Puerto Madero",-34.6127865,-58.36114789999999,2021-02-25T18:38:06.000Z,https://departamento.mercadolibre.com.ar/MLA-909706633-hermoso-departamento-de-3-ambientes-pasante-en-puerto-madero-luminoso-con-cochera-y-baulera-_JM#position=1&search_layout=grid&type=item&tracking_id=8501eb4b-7665-443b-89e4-3020cfccb457,depto
220.0,124.0,4.0,3.0,14000.0,230000,$,"Navarro  2900 2°, Villa Devoto",-34.5946617,-58.49603270000001,2021-09-06T12:32:14.000Z,https://departamento.mercadolibre.com.ar/MLA-1101787180-el-mejor-de-todos-cochera-2-autos-quincho-y-terraza-_JM#position=2&search_layout=grid&type=item&tracking_id=8501eb4b-7665-443b-89e4-3020cfccb457,depto
24.0,24.0,1.0,,4200.0,25000,$,"Avenida Paseo Colón 1100, San Telmo",-34.6215258,-58.3685387,2021-07-22T19:35:30.000Z,https://departamento.mercadolibre.com.ar/MLA-930496661-alquiler-monoambiente-san-telmo-_JM#position=3&search_layout=grid&type=item&tracking_id=8501eb4b-7665-443b-89e4-3020cfccb457,depto
92.0,88.0,4.0,3.0,21800.0,85000,$,"Cuba Al 1700. Entre Hernandez, Jose Y La Pampa, Belgrano",-34.5642468,-58.45153739999999,2021-09-08T00:34:49.000Z,https://departamento.mercadolibre.com.ar/MLA-1102209315-departamento-en-alquiler-en-belgrano-_JM#position=4&search_layout=grid&type=item&tracking_id=8501eb4b-7665-443b-89e4-3020cfccb457,depto
50.0,50.0,3.0,2.0,5000.0,37000,$,"Hipolito Irigoyen Al 1800, Congreso",-34.6098208,-58.3926061,2021-08-10T18:46:04.000Z,https://departamento.mercadolibre.com.ar/MLA-933643029-3-ambientes-congreso-_JM#position=5&search_layout=grid&type=item&tracking_id=8501eb4b-7665-443b-89e4-3020cfccb457,depto
34.0,34.0,2.0,1.0,4300.0,30000,$,"Talcahuano  400 6°, San Nicolás",-34.6035843,-58.3852196,2021-08-19T16:16:06.000Z,https://departamento.mercadolibre.com.ar/MLA-935007996-tribunales2ambienterecicladombestadosubteluminexcele-_JM#position=6&search_layout=grid&type=item&tracking_id=8501eb4b-7665-443b-89e4-3020cfccb457,depto
40.0,40.0,3.0,2.0,9000.0,37000,$,"Parana 26 8º F, Congreso",-34.607436299999996,-58.387731099999996,2021-08-04T13:50:23.000Z,https://departamento.mercadolibre.com.ar/MLA-932686478-departamento-congreso-_JM#position=7&search_layout=grid&type=item&tracking_id=8501eb4b-7665-443b-89e4-3020cfccb457,depto
38.0,35.0,1.0,,8700.0,24000,$,"Catamarca 586 4º B, San Cristóbal",-34.6172695,-58.4056125,2021-09-07T19:45:13.000Z,https://departamento.mercadolibre.com.ar/MLA-1102105225-departamento-san-cristobal-_JM#position=8&search_layout=grid&type=item&tracking_id=8501eb4b-7665-443b-89e4-3020cfccb457,depto
43.0,43.0,2.0,1.0,4500.0,28000,$,"Jonte 6176, Versalles",-34.631542200000005,-58.51898620000001,2021-09-03T20:36:08.000Z,https://departamento.mercadolibre.com.ar/MLA-1101382372-dpto-2-12-amb-jonte-6176-_JM#position=9&search_layout=grid&type=item&tracking_id=8501eb4b-7665-443b-89e4-3020cfccb457,depto
380.0,305.0,5.0,3.0,0.0,11000,U$S,"Azucena Villaflor Al 500, Puerto Madero",-34.6110043,-58.3612753,2021-03-30T22:50:25.000Z,https://departamento.mercadolibre.com.ar/MLA-914139582-semipiso-de-3-dormitorios-con-terraza-y-pileta-propia-en-alvear-tower-_JM#position=10&search_layout=grid&type=item&tracking_id=8501eb4b-7665-443b-89e4-3020cfccb457,depto
34.0,34.0,1.0,,9500.0,40000,$,"Avenida Callao 1200, Recoleta",-34.594981700000005,-58.39341429999999,2020-09-19T22:23:34.000Z,https://departamento.mercadolibre.com.ar/MLA-879647429-edificio-concord-callao-las-mejores-propiedades-en-alquiler-_JM#position=11&search_layout=grid&type=item&tracking_id=8501eb4b-7665-443b-89e4-3020cfccb457,depto
35.0,35.0,2.0,1.0,,30000,$,"Baldomero Fernández Moreno 2600, Flores",-34.637971,-58.458926,2021-09-04T21:38:29.000Z,https://departamento.mercadolibre.com.ar/MLA-1101675049-alquiler-flores-2-ambientes-2do-piso-por-escalera-_JM#position=12&search_layout=grid&type=item&tracking_id=8501eb4b-7665-443b-89e4-3020cfccb457,depto
110.0,110.0,4.0,4.0,22000.0,70000,$,"Uruguay 700, San Nicolás",-34.5998376,-58.38695210000001,2021-08-22T06:39:07.000Z,https://departamento.mercadolibre.com.ar/MLA-935400270-departamento-de-4-ambientes-con-dependencia-_JM#position=13&search_layout=grid&type=item&tracking_id=8501eb4b-7665-443b-89e4-3020cfccb457,depto
50.0,50.0,3.0,2.0,10000.0,45000,$,"Cerrito Al 1500, Recoleta",-34.5894557,-58.3824544,2021-10-07T19:00:03.000Z,https://departamento.mercadolibre.com.ar/MLA-1107186730-departamento-recoleta-3-amb-apto-profesional-cocina-separada-cerrito-y-posadas-_JM#position=14&search_layout=grid&type=item&tracking_id=8501eb4b-7665-443b-89e4-3020cfccb457,depto
49.0,45.0,2.0,1.0,7680.0,46000,$,"Cabrera Al 3400, Palermo",-34.596585600000004,-58.4148194,2021-09-30T16:22:36.000Z,https://departamento.mercadolibre.com.ar/MLA-1106114277-alquiler-2-amb-con-cochera-_JM#position=15&search_layout=grid&type=item&tracking_id=8501eb4b-7665-443b-89e4-3020cfccb457,depto
64.0,62.0,3.0,2.0,5483.0,45000,$,"Ramon Falcon Al 2900, Flores",-34.6326424,-58.4699356,2021-10-06T21:45:38.000Z,https://departamento.mercadolibre.com.ar/MLA-1106937948-3-ambientes-ramon-falcon-2900-muy-luminoso-_JM#position=16&search_layout=grid&type=item&tracking_id=8501eb4b-7665-443b-89e4-3020cfccb457,depto
25.0,25.0,1.0,,5200.0,25000,$,"Rodriguez Peña Al 1500, Recoleta",-34.592150700000005,-58.39058000000001,2021-09-13T13:09:02.000Z,https://departamento.mercadolibre.com.ar/MLA-1103067944-departamento-monoambiente-en-alquiler-recoleta-_JM#position=17&search_layout=grid&type=item&tracking_id=8501eb4b-7665-443b-89e4-3020cfccb457,depto
38.0,35.0,1.0,,4800.0,26000,$,"Av. Lope De Vega  Al 1000, Villa Luro",-34.629303799999995,-58.50507170000001,2021-09-29T16:04:30.000Z,https://departamento.mercadolibre.com.ar/MLA-1105945267-alquiler-monoambiente-en-villa-luro-_JM#position=18&search_layout=grid&type=item&tracking_id=8501eb4b-7665-443b-89e4-3020cfccb457,depto
